"MonitoringLocationIdentifier","ActivityStartDate","HydrologicEvent","CharacteristicName","meanresult"
"USGS-02086849",1983-08-01,"Routine sample","Nitrate",598
"USGS-02086849",1983-08-01,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1445
"USGS-02086849",1983-08-01,"Routine sample","Phosphorus",1042.5
"USGS-02086849",1983-08-01,"Routine sample","Temperature, water",928
"USGS-02086849",1983-09-07,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",422
"USGS-02086849",1983-09-07,"Routine sample","Nitrate",413
"USGS-02086849",1983-09-07,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",988.666666666667
"USGS-02086849",1983-09-07,"Routine sample","Phosphorus",1265.33333333333
"USGS-02086849",1983-09-07,"Routine sample","Temperature, water",909
"USGS-02086849",1983-09-26,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",646
"USGS-02086849",1983-09-26,"Routine sample","Nitrate",629
"USGS-02086849",1983-09-26,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",631.5
"USGS-02086849",1983-09-26,"Routine sample","Phosphorus",1094.5
"USGS-02086849",1983-09-26,"Routine sample","Temperature, water",592
"USGS-02086849",1983-10-24,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",374
"USGS-02086849",1983-10-24,"Routine sample","Nitrate",370
"USGS-02086849",1983-10-24,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",781
"USGS-02086849",1983-10-24,"Routine sample","Phosphorus",302.5
"USGS-02086849",1983-10-24,"Routine sample","Temperature, water",596
"USGS-02086849",1983-11-29,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1423
"USGS-02086849",1983-11-29,"Routine sample","Nitrate",1248
"USGS-02086849",1983-11-29,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1026
"USGS-02086849",1983-11-29,"Routine sample","Phosphorus",703
"USGS-02086849",1983-11-29,"Routine sample","Temperature, water",529
"USGS-02086849",1983-12-06,"Flood","Inorganic nitrogen (nitrate and nitrite)",227.333333333333
"USGS-02086849",1983-12-06,"Flood","Nitrate",232
"USGS-02086849",1983-12-06,"Flood","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1146
"USGS-02086849",1983-12-06,"Flood","Phosphorus",214.8
"USGS-02086849",1983-12-06,"Flood","Temperature, water",467.5
"USGS-02086849",1984-01-24,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",271
"USGS-02086849",1984-01-24,"Routine sample","Nitrate",241
"USGS-02086849",1984-01-24,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1075
"USGS-02086849",1984-01-24,"Routine sample","Phosphorus",1248
"USGS-02086849",1984-01-24,"Routine sample","Temperature, water",1591
"USGS-02086849",1984-02-23,"Flood","Inorganic nitrogen (nitrate and nitrite)",179
"USGS-02086849",1984-02-23,"Flood","Nitrate",169
"USGS-02086849",1984-02-23,"Flood","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1001
"USGS-02086849",1984-02-23,"Flood","Phosphorus",132.333333333333
"USGS-02086849",1984-02-23,"Flood","Temperature, water",2007
"USGS-02086849",1984-03-14,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",283
"USGS-02086849",1984-03-14,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",916.5
"USGS-02086849",1984-03-14,"Routine sample","Phosphorus",496.5
"USGS-02086849",1984-03-14,"Routine sample","Temperature, water",1892
"USGS-02086849",1984-03-28,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",697
"USGS-02086849",1984-03-28,"Routine sample","Nitrate",385
"USGS-02086849",1984-03-28,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1268
"USGS-02086849",1984-03-28,"Routine sample","Phosphorus",928.5
"USGS-02086849",1984-03-28,"Routine sample","Temperature, water",529
"USGS-02086849",1984-04-09,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1228
"USGS-02086849",1984-04-09,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1644.5
"USGS-02086849",1984-04-09,"Routine sample","Phosphorus",790
"USGS-02086849",1984-04-09,"Routine sample","Temperature, water",502
"USGS-02086849",1984-04-23,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",234
"USGS-02086849",1984-04-23,"Routine sample","Nitrate",220
"USGS-02086849",1984-04-23,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",776.5
"USGS-02086849",1984-04-23,"Routine sample","Phosphorus",247.5
"USGS-02086849",1984-04-23,"Routine sample","Temperature, water",401
"USGS-02086849",1984-05-03,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",326
"USGS-02086849",1984-05-03,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",874.5
"USGS-02086849",1984-05-03,"Routine sample","Phosphorus",1487.5
"USGS-02086849",1984-05-03,"Routine sample","Temperature, water",571
"USGS-02086849",1984-05-21,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1464
"USGS-02086849",1984-05-21,"Routine sample","Nitrate",1247
"USGS-02086849",1984-05-21,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1206
"USGS-02086849",1984-05-21,"Routine sample","Phosphorus",1145.66666666667
"USGS-02086849",1984-05-21,"Routine sample","Temperature, water",778
"USGS-02086849",1984-06-05,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1443
"USGS-02086849",1984-06-05,"Routine sample","Nitrate",1251
"USGS-02086849",1984-06-05,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",990
"USGS-02086849",1984-06-05,"Routine sample","Phosphorus",1007
"USGS-02086849",1984-06-05,"Routine sample","Temperature, water",805
"USGS-02086849",1984-06-18,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",401
"USGS-02086849",1984-06-18,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1113
"USGS-02086849",1984-06-18,"Routine sample","Phosphorus",865
"USGS-02086849",1984-06-18,"Routine sample","Temperature, water",871
"USGS-02086849",1984-07-10,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",988
"USGS-02086849",1984-07-10,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",836.5
"USGS-02086849",1984-07-10,"Routine sample","Phosphorus",1041.5
"USGS-02086849",1984-07-10,"Routine sample","Temperature, water",844
"USGS-02086849",1984-07-24,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1455
"USGS-02086849",1984-07-24,"Routine sample","Nitrate",1445
"USGS-02086849",1984-07-24,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",909.5
"USGS-02086849",1984-07-24,"Routine sample","Phosphorus",765.5
"USGS-02086849",1984-07-24,"Routine sample","Temperature, water",871
"USGS-02086849",1984-08-07,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1582
"USGS-02086849",1984-08-07,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1022.5
"USGS-02086849",1984-08-07,"Routine sample","Phosphorus",1007
"USGS-02086849",1984-08-07,"Routine sample","Temperature, water",909
"USGS-02086849",1984-08-23,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",706
"USGS-02086849",1984-08-23,"Routine sample","Nitrate",373
"USGS-02086849",1984-08-23,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1026
"USGS-02086849",1984-08-23,"Routine sample","Phosphorus",882.5
"USGS-02086849",1984-08-23,"Routine sample","Temperature, water",844
"USGS-02086849",1984-09-24,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",280
"USGS-02086849",1984-09-24,"Routine sample","Nitrate",226
"USGS-02086849",1984-09-24,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",884
"USGS-02086849",1984-09-24,"Routine sample","Phosphorus",1166.33333333333
"USGS-02086849",1984-09-24,"Routine sample","Temperature, water",801
"USGS-02086849",1984-10-23,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",316
"USGS-02086849",1984-10-23,"Routine sample","Nitrate",264
"USGS-02086849",1984-10-23,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1080.5
"USGS-02086849",1984-10-23,"Routine sample","Phosphorus",1247
"USGS-02086849",1984-10-23,"Routine sample","Temperature, water",827
"USGS-02086849",1984-12-04,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",374
"USGS-02086849",1984-12-04,"Routine sample","Nitrate",336
"USGS-02086849",1984-12-04,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",684
"USGS-02086849",1984-12-04,"Routine sample","Phosphorus",724
"USGS-02086849",1984-12-04,"Routine sample","Temperature, water",1989
"USGS-02086849",1984-12-19,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",383
"USGS-02086849",1984-12-19,"Routine sample","Nitrate",317
"USGS-02086849",1984-12-19,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1109
"USGS-02086849",1984-12-19,"Routine sample","Phosphorus",1449
"USGS-02086849",1984-12-19,"Routine sample","Temperature, water",524
"USGS-02086849",1985-01-03,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",251
"USGS-02086849",1985-01-03,"Routine sample","Nitrate",242
"USGS-02086849",1985-01-03,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",786
"USGS-02086849",1985-01-03,"Routine sample","Phosphorus",277
"USGS-02086849",1985-01-03,"Routine sample","Temperature, water",1989
"USGS-02086849",1985-02-20,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",306
"USGS-02086849",1985-02-20,"Routine sample","Nitrate",284
"USGS-02086849",1985-02-20,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1026
"USGS-02086849",1985-02-20,"Routine sample","Phosphorus",706
"USGS-02086849",1985-02-20,"Routine sample","Temperature, water",401
"USGS-02086849",1985-03-26,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",393
"USGS-02086849",1985-03-26,"Routine sample","Nitrate",372
"USGS-02086849",1985-03-26,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",983.5
"USGS-02086849",1985-03-26,"Routine sample","Phosphorus",988
"USGS-02086849",1985-03-26,"Routine sample","Temperature, water",1989
"USGS-02086849",1985-04-30,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1570
"USGS-02086849",1985-04-30,"Routine sample","Nitrate",1452
"USGS-02086849",1985-04-30,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1213.5
"USGS-02086849",1985-04-30,"Routine sample","Phosphorus",1580
"USGS-02086849",1985-04-30,"Routine sample","Temperature, water",596
"USGS-02086849",1985-05-23,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",350
"USGS-02086849",1985-05-23,"Routine sample","Nitrate",331
"USGS-02086849",1985-05-23,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",586.5
"USGS-02086849",1985-05-23,"Routine sample","Phosphorus",198.333333333333
"USGS-02086849",1985-05-23,"Routine sample","Temperature, water",778
"USGS-02086849",1985-06-18,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1443
"USGS-02086849",1985-06-18,"Routine sample","Nitrate",1263
"USGS-02086849",1985-06-18,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1271
"USGS-02086849",1985-06-18,"Routine sample","Phosphorus",647
"USGS-02086849",1985-06-18,"Routine sample","Temperature, water",871
"USGS-02086849",1985-07-22,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1774
"USGS-02086849",1985-07-22,"Routine sample","Nitrate",1763
"USGS-02086849",1985-07-22,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",909.5
"USGS-02086849",1985-07-22,"Routine sample","Phosphorus",277
"USGS-02086849",1985-07-22,"Routine sample","Temperature, water",909
"USGS-02086849",1985-08-18,"Flood","Inorganic nitrogen (nitrate and nitrite)",265
"USGS-02086849",1985-08-18,"Flood","Nitrate",299
"USGS-02086849",1985-08-18,"Flood","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",736.333333333333
"USGS-02086849",1985-08-18,"Flood","Phosphorus",158.666666666667
"USGS-02086849",1985-08-18,"Flood","Temperature, water",888
"USGS-02086849",1985-09-24,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",2026
"USGS-02086849",1985-09-24,"Routine sample","Nitrate",1994
"USGS-02086849",1985-09-24,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1300.5
"USGS-02086849",1985-09-24,"Routine sample","Phosphorus",1042.5
"USGS-02086849",1985-09-24,"Routine sample","Temperature, water",823
"USGS-02086849",1985-10-23,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1766
"USGS-02086849",1985-10-23,"Routine sample","Nitrate",1603
"USGS-02086849",1985-10-23,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1288.5
"USGS-02086849",1985-10-23,"Routine sample","Phosphorus",1220
"USGS-02086849",1985-10-23,"Routine sample","Temperature, water",778
"USGS-02086849",1985-11-21,"Flood","Inorganic nitrogen (nitrate and nitrite)",204
"USGS-02086849",1985-11-21,"Flood","Nitrate",177
"USGS-02086849",1985-11-21,"Flood","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",869
"USGS-02086849",1985-11-21,"Flood","Phosphorus",233.333333333333
"USGS-02086849",1985-11-21,"Flood","Temperature, water",552
"USGS-02086849",1985-12-17,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",287
"USGS-02086849",1985-12-17,"Routine sample","Nitrate",229
"USGS-02086849",1985-12-17,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1022.5
"USGS-02086849",1985-12-17,"Routine sample","Phosphorus",996
"USGS-02086849",1985-12-17,"Routine sample","Temperature, water",1892
"USGS-02086849",1986-01-22,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",234.5
"USGS-02086849",1986-01-22,"Routine sample","Nitrate",165
"USGS-02086849",1986-01-22,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1160.66666666667
"USGS-02086849",1986-01-22,"Routine sample","Phosphorus",1019
"USGS-02086849",1986-01-22,"Routine sample","Temperature, water",1892
"USGS-02086849",1986-02-19,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",271
"USGS-02086849",1986-02-19,"Routine sample","Nitrate",232
"USGS-02086849",1986-02-19,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",909.5
"USGS-02086849",1986-02-19,"Routine sample","Phosphorus",928.5
"USGS-02086849",1986-02-19,"Routine sample","Temperature, water",478
"USGS-02086849",1986-03-25,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",256
"USGS-02086849",1986-03-25,"Routine sample","Nitrate",218
"USGS-02086849",1986-03-25,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",502
"USGS-02086849",1986-03-25,"Routine sample","Phosphorus",741
"USGS-02086849",1986-03-25,"Routine sample","Temperature, water",478
"USGS-02086849",1986-04-21,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",157
"USGS-02086849",1986-04-21,"Routine sample","Nitrate",59
"USGS-02086849",1986-04-21,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1644.5
"USGS-02086849",1986-04-21,"Routine sample","Phosphorus",1597
"USGS-02086849",1986-04-21,"Routine sample","Temperature, water",596
"USGS-02086849",1986-05-28,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",486
"USGS-02086849",1986-05-28,"Routine sample","Nitrate",443
"USGS-02086849",1986-05-28,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1451.5
"USGS-02086849",1986-05-28,"Routine sample","Phosphorus",1430
"USGS-02086849",1986-05-28,"Routine sample","Temperature, water",782
"USGS-02086849",1986-06-18,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1903
"USGS-02086849",1986-06-18,"Routine sample","Nitrate",1746
"USGS-02086849",1986-06-18,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1418
"USGS-02086849",1986-06-18,"Routine sample","Phosphorus",1457
"USGS-02086849",1986-06-18,"Routine sample","Temperature, water",844
"USGS-02086849",1986-07-28,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",443
"USGS-02086849",1986-07-28,"Routine sample","Nitrate",403
"USGS-02086849",1986-07-28,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1206
"USGS-02086849",1986-07-28,"Routine sample","Phosphorus",1043
"USGS-02086849",1986-07-28,"Routine sample","Temperature, water",914
"USGS-02086849",1986-08-20,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",179
"USGS-02086849",1986-08-20,"Routine sample","Nitrate",163
"USGS-02086849",1986-08-20,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",869.5
"USGS-02086849",1986-08-20,"Routine sample","Phosphorus",147
"USGS-02086849",1986-08-20,"Routine sample","Temperature, water",823
"USGS-02086849",1986-09-23,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",478
"USGS-02086849",1986-09-23,"Routine sample","Nitrate",1989
"USGS-02086849",1986-09-23,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",698.5
"USGS-02086849",1986-09-23,"Routine sample","Phosphorus",1728
"USGS-02086849",1986-09-23,"Routine sample","Temperature, water",823
"USGS-02086849",1986-10-28,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1033
"USGS-02086849",1986-10-28,"Routine sample","Nitrate",767
"USGS-02086849",1986-10-28,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1288.5
"USGS-02086849",1986-10-28,"Routine sample","Phosphorus",1443
"USGS-02086849",1986-10-28,"Routine sample","Temperature, water",596
"USGS-02086849",1986-11-24,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",443
"USGS-02086849",1986-11-24,"Routine sample","Nitrate",2019
"USGS-02086849",1986-11-24,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",631.5
"USGS-02086849",1986-11-24,"Routine sample","Phosphorus",1443
"USGS-02086849",1986-11-24,"Routine sample","Temperature, water",483
"USGS-02086849",1987-01-08,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",294
"USGS-02086849",1987-01-08,"Routine sample","Nitrate",274
"USGS-02086849",1987-01-08,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1680.5
"USGS-02086849",1987-01-08,"Routine sample","Phosphorus",1214
"USGS-02086849",1987-01-08,"Routine sample","Temperature, water",1892
"USGS-02086849",1987-02-24,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",179
"USGS-02086849",1987-02-24,"Routine sample","Nitrate",169
"USGS-02086849",1987-02-24,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1029
"USGS-02086849",1987-02-24,"Routine sample","Phosphorus",153
"USGS-02086849",1987-02-24,"Routine sample","Temperature, water",979
"USGS-02086849",1987-03-25,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",211
"USGS-02086849",1987-03-25,"Routine sample","Nitrate",165
"USGS-02086849",1987-03-25,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1189.5
"USGS-02086849",1987-03-25,"Routine sample","Phosphorus",1014
"USGS-02086849",1987-03-25,"Routine sample","Temperature, water",478
"USGS-02086849",1987-04-16,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",179
"USGS-02086849",1987-04-16,"Routine sample","Nitrate",165
"USGS-02086849",1987-04-16,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",792
"USGS-02086849",1987-04-16,"Routine sample","Phosphorus",169
"USGS-02086849",1987-04-16,"Routine sample","Temperature, water",524
"USGS-02086849",1987-05-18,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",294
"USGS-02086849",1987-05-18,"Routine sample","Nitrate",163
"USGS-02086849",1987-05-18,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",631.5
"USGS-02086849",1987-05-18,"Routine sample","Phosphorus",1448
"USGS-02086849",1987-05-18,"Routine sample","Temperature, water",801
"USGS-02086849",1988-12-21,"Routine sample","Temperature, water",1989
"USGS-02086849",1989-04-06,"Routine sample","Temperature, water",505
"USGS-02086849",1989-09-19,"Routine sample","Temperature, water",827
"USGS-02086849",1989-10-26,"Routine sample","Temperature, water",548
"USGS-02086849",1990-04-20,"Routine sample","Temperature, water",548
"USGS-02086849",1990-08-28,"Routine sample","Temperature, water",928
"USGS-02086849",1990-10-22,"Routine sample","Temperature, water",619
"USGS-02086849",1991-04-22,"Routine sample","Temperature, water",529
"USGS-02086849",1992-04-21,"Storm","Inorganic nitrogen (nitrate and nitrite)",2000
"USGS-02086849",1992-04-21,"Storm","Nitrate",1757.33333333333
"USGS-02086849",1992-04-21,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",740
"USGS-02086849",1992-04-21,"Storm","Phosphorus",266.5
"USGS-02086849",1992-04-21,"Storm","Temperature, water",801
"USGS-02086849",1992-08-11,"Routine sample","Temperature, water",844
"USGS-02086849",1992-11-18,"Routine sample","Temperature, water",478
"USGS-02086849",1993-04-28,"Routine sample","Temperature, water",571
"USGS-02086849",1993-05-20,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",768
"USGS-02086849",1993-05-20,"Routine sample","Nitrate",625
"USGS-02086849",1993-05-20,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1033
"USGS-02086849",1993-05-20,"Routine sample","Phosphorus",79
"USGS-02086849",1993-05-20,"Routine sample","Temperature, water",646
"USGS-02086849",1993-05-26,"Storm","Temperature, water",801
"USGS-02086849",1993-08-12,"Routine sample","Temperature, water",888
"USGS-02086849",1993-10-19,"Routine sample","Temperature, water",801
"USGS-02086849",1994-03-29,"Storm","Temperature, water",483
"USGS-02086849",1994-04-18,"Routine sample","Temperature, water",646
"USGS-02086849",1994-08-23,"Routine sample","Temperature, water",866
"USGS-02086849",1994-10-25,"Routine sample","Temperature, water",592
"USGS-02086849",1995-04-24,"Routine sample","Temperature, water",550
"USGS-02086849",2006-01-18,"Storm","Inorganic nitrogen (nitrate and nitrite)",269
"USGS-02086849",2006-01-18,"Storm","Nitrate",521.5
"USGS-02086849",2006-01-18,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",758
"USGS-02086849",2006-01-18,"Storm","Phosphorus",234
"USGS-02086849",2006-01-18,"Storm","Temperature, water",455
"USGS-02086849",2006-06-14,"Storm","Inorganic nitrogen (nitrate and nitrite)",178
"USGS-02086849",2006-06-14,"Storm","Nitrate",252.5
"USGS-02086849",2006-06-14,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",393
"USGS-02086849",2006-06-14,"Storm","Phosphorus",197
"USGS-02086849",2006-06-14,"Storm","Temperature, water",784
"USGS-02086849",2007-03-02,"Storm","Inorganic nitrogen (nitrate and nitrite)",239
"USGS-02086849",2007-03-02,"Storm","Nitrate",477
"USGS-02086849",2007-03-02,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",706
"USGS-02086849",2007-03-02,"Storm","Phosphorus",211
"USGS-02086849",2007-03-02,"Storm","Temperature, water",505
"USGS-02086849",2008-09-06,"Storm","Inorganic nitrogen (nitrate and nitrite)",187
"USGS-02086849",2008-09-06,"Storm","Nitrate",263.5
"USGS-02086849",2008-09-06,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",355
"USGS-02086849",2008-09-06,"Storm","Phosphorus",156
"USGS-02086849",2008-09-06,"Storm","Temperature, water",828
"USGS-02086849",2008-09-26,"Storm","Inorganic nitrogen (nitrate and nitrite)",227
"USGS-02086849",2008-09-26,"Storm","Nitrate",457.5
"USGS-02086849",2008-09-26,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",374
"USGS-02086849",2008-09-26,"Storm","Phosphorus",198
"USGS-02086849",2008-09-26,"Storm","Temperature, water",602
"USGS-02086849",2009-01-06,"Storm","Inorganic nitrogen (nitrate and nitrite)",233
"USGS-02086849",2009-01-06,"Storm","Nitrate",466.5
"USGS-02086849",2009-01-06,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",383
"USGS-02086849",2009-01-06,"Storm","Phosphorus",197
"USGS-02086849",2009-01-06,"Storm","Temperature, water",416
"USGS-02086849",2009-05-19,"Routine sample","Temperature, water",593
"USGS-02086849",2009-11-11,"Storm","Inorganic nitrogen (nitrate and nitrite)",208
"USGS-02086849",2009-11-11,"Storm","Nitrate",288.5
"USGS-02086849",2009-11-11,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",374
"USGS-02086849",2009-11-11,"Storm","Phosphorus",213
"USGS-02086849",2009-11-11,"Storm","Temperature, water",509
"USGS-02086849",2010-09-27,"Storm","Inorganic nitrogen (nitrate and nitrite)",207
"USGS-02086849",2010-09-27,"Storm","Nitrate",287
"USGS-02086849",2010-09-27,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",345
"USGS-02086849",2010-09-27,"Storm","Phosphorus",184
"USGS-02086849",2011-05-14,"Storm","Inorganic nitrogen (nitrate and nitrite)",351
"USGS-02086849",2011-05-14,"Storm","Nitrate",966.5
"USGS-02086849",2011-05-14,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1053
"USGS-02086849",2011-05-14,"Storm","Phosphorus",248
"USGS-02086849",2011-07-08,"Storm","Inorganic nitrogen (nitrate and nitrite)",348
"USGS-02086849",2011-07-08,"Storm","Nitrate",899
"USGS-02086849",2011-07-08,"Storm","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1024
"USGS-02086849",2011-07-08,"Storm","Phosphorus",262
"USGS-02086849",2014-04-08,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",348
"USGS-02086849",2014-04-08,"Routine sample","Nitrate",964
"USGS-02086849",2014-04-08,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",717
"USGS-02086849",2014-04-08,"Routine sample","Phosphorus",148
"USGS-02086849",2014-04-08,"Routine sample","Temperature, water",526
"USGS-02086849",2014-04-15,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",194
"USGS-02086849",2014-04-15,"Routine sample","Nitrate",273
"USGS-02086849",2014-04-15,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",762
"USGS-02086849",2014-04-15,"Routine sample","Phosphorus",279
"USGS-02086849",2014-04-15,"Routine sample","Temperature, water",623
"USGS-02086849",2014-04-23,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1032
